youtube_id,title,is_premium,serie_id,channel_name,channel_handle,language
OaJVzzwLAMY,Yuzurihas Verführung | Hell's Paradise,false,61,Crunchyroll Deutschland,@crunchyrolldeutschland,de
Yzlc511bDxo,Der Tod | Hell's Paradise,false,61,Crunchyroll Deutschland,@crunchyrolldeutschland,de
CsSfOWha4wM,"Ich bin nur auf seinen Körper scharf! | Uzaki-chan Wants to Hang Out!""",false,44,Crunchyroll Deutschland,@crunchyrolldeutschland,de
y5zJvsISO0A,Sie ist seine Kraft | Sacrificial Princess and the King of Beasts,false,25,Crunchyroll Deutschland,@crunchyrolldeutschland,de
dOCMdcl3DwM,Alle Retten | Dr. STONE,false,67,Crunchyroll Deutschland,@crunchyrolldeutschland,de
qg-KJqI1y1g,Kein Gewöhnliches Magie | Meine Wiedergeburt als Schleim in einer anderen Welt,false,14,Crunchyroll Deutschland,@crunchyrolldeutschland,de
jOsjG8flEmM,Kon | Chainsaw Man,false,67,Crunchyroll Deutschland,@crunchyrolldeutschland,de
WttLlwbSaC0,Er versteht es nicht | Tomo-chan Is a Girl!,false,42,Crunchyroll Deutschland,@crunchyrolldeutschland,de
7D9i1dt3YCA,Wassermelone | Dr. STONE,false,67,Crunchyroll Deutschland,@crunchyrolldeutschland,de
RewjY8umHMI,Die Hexe des Höllenfeuers | The Case Study of Vanitas,false,68,Crunchyroll Deutschland,@crunchyrolldeutschland,de
kCHyxujsmgA,Wie Röcke funktionieren | Tomo-chan Is a Girl!,false,42,Crunchyroll Deutschland,@crunchyrolldeutschland,de
